#Transcript position	Transcript coverage profile
0.0	3.994983534523907
1.0	10.886143879091794
2.0	16.801321982428565
3.0	23.21713796283575
4.0	29.145081400229344
5.0	33.23052007773331
6.0	35.93431571693924
7.0	37.120608562660195
8.0	38.075968676758194
9.0	39.649354142365496
10.0	40.914899133606134
11.0	43.30425120174401
12.0	45.23210006613132
13.0	45.80965704056685
14.0	45.131968023517906
15.0	43.15126173037322
16.0	41.63726456345557
17.0	40.7389235890561
18.0	40.431295040421574
19.0	40.71662899029617
20.0	40.010532267307816
21.0	38.863119288235836
22.0	38.71738917331527
23.0	38.11408745375386
24.0	38.31522308178847
25.0	38.515773172586314
26.0	38.87891444017307
27.0	38.72985067164913
28.0	39.01999288601635
29.0	39.113030110162484
30.0	40.40814948632834
31.0	40.40153401873874
32.0	41.022193521438034
33.0	41.43617212600342
34.0	42.03533424352195
35.0	42.10027186009646
36.0	42.21727530555798
37.0	41.074508310337556
38.0	39.70864429728609
39.0	38.99232928821909
40.0	39.52287738214869
41.0	39.09888346380795
42.0	38.637736009713144
43.0	39.25310410512158
44.0	39.1789054694341
45.0	39.345882802129054
46.0	40.05109783784027
47.0	40.61303547447144
48.0	40.803618912895004
49.0	40.90554170634108
50.0	42.14954848707149
51.0	43.30464377116709
52.0	43.888153680623525
53.0	44.28219949581927
54.0	43.6182007558114
55.0	43.685419327604514
56.0	44.12648897028666
57.0	44.75466957797325
58.0	44.928924788971706
59.0	46.29440687411595
60.0	46.40750564377443
61.0	45.51884117241299
62.0	44.79416542585605
63.0	45.431709334852776
64.0	45.019365772452915
65.0	45.211794711124895
66.0	44.752335698879754
67.0	44.23007464067914
68.0	42.883194639488316
69.0	42.116614191100005
70.0	40.41429187344486
71.0	40.52706906302662
72.0	40.6763740658843
73.0	40.196973523368015
74.0	40.07167959742931
75.0	38.947534398626125
76.0	38.47699165236136
77.0	38.0872759926529
78.0	38.40893696281472
79.0	38.95834605040053
80.0	38.8762238340566
81.0	37.67460900875939
82.0	37.47757721584619
83.0	36.93853211933052
84.0	35.173854419646496
85.0	33.42714838641874
86.0	31.921245779167695
87.0	30.450145206856526
88.0	28.607423895837368
89.0	26.154918606611332
90.0	24.12805806339114
91.0	22.18568474169689
92.0	19.103675540735733
93.0	14.601103496178245
94.0	10.842736762795372
95.0	7.308339947089933
96.0	3.662675199982482
97.0	1.207291734681244
98.0	0.3564695980845828
99.0	0.05937301731167296
