#Transcript position	Transcript coverage profile
0.0	8.83587718083116
1.0	23.165063227505545
2.0	35.186532346708944
3.0	46.18979130217231
4.0	56.21634099081452
5.0	64.86671024610888
6.0	71.6761583149245
7.0	75.48342323690605
8.0	79.330538597419
9.0	84.76484979967316
10.0	87.38346952031182
11.0	90.84299482833937
12.0	94.58322324584279
13.0	95.27489208869616
14.0	93.54827052076982
15.0	90.0088331379771
16.0	87.27534462057257
17.0	86.13022985340977
18.0	87.9267146482357
19.0	89.49999349612068
20.0	89.2077594715324
21.0	88.14890650834256
22.0	87.86556391906286
23.0	86.0119662986076
24.0	85.3457485751537
25.0	84.80581323574334
26.0	84.6961987778083
27.0	84.42595954497985
28.0	84.43399892052368
29.0	84.27613910205217
30.0	86.05327690545806
31.0	84.9507017276416
32.0	85.50012749505737
33.0	86.33218725327254
34.0	87.89148986475088
35.0	90.05545641287385
36.0	90.73372129277892
37.0	90.54849329934042
38.0	88.4430852500913
39.0	86.79075816173132
40.0	87.65190433086705
41.0	86.4630008342665
42.0	85.04358803290437
43.0	82.43056238455598
44.0	81.69486996221426
45.0	82.05335518127886
46.0	82.9433574428585
47.0	82.77424506944595
48.0	83.19644154493096
49.0	83.50107895468916
50.0	85.69078371453779
51.0	86.23323201414244
52.0	86.56451894338599
53.0	87.22016501283757
54.0	85.06915177769062
55.0	83.29618793137597
56.0	83.32832518020545
57.0	83.64118561801375
58.0	83.8454256507232
59.0	85.111336277652
60.0	87.48242822925539
61.0	89.12176489297198
62.0	90.08571127720646
63.0	93.0879109108567
64.0	93.60015933245009
65.0	94.82438365279799
66.0	94.35844571487964
67.0	94.19577569441924
68.0	93.03798309340989
69.0	92.8519960225858
70.0	90.55258548997432
71.0	92.09150861660656
72.0	92.96851547534203
73.0	93.28158809945353
74.0	92.9997652371277
75.0	89.36447016198487
76.0	88.15141524950839
77.0	87.0544180111545
78.0	86.98351565918438
79.0	87.62552964615674
80.0	86.59671660957929
81.0	82.60225045025472
82.0	79.86792770902679
83.0	76.9725002942943
84.0	74.37787318673398
85.0	70.48508967487376
86.0	66.38208516862476
87.0	63.152161618176756
88.0	56.63917454576023
89.0	49.319128796367714
90.0	43.673019837681316
91.0	37.92796083901579
92.0	30.03420887690667
93.0	21.68745504210542
94.0	15.690809390536769
95.0	10.668212351337498
96.0	6.796093135855329
97.0	3.040310358393051
98.0	0.9645789412627772
99.0	0.11776644478369218
