N_unmapped	327	327	327
N_multimapping	59	59	59
N_noFeature	802	17921	17718
N_ambiguous	11611	36	30
YAL069W	0	0	0
YAL068W-A	0	0	0
YAL068C	3	2	1
YAL067W-A	0	0	0
YAL067C	0	0	0
YAL066W	0	0	0
YAL065C	0	0	0
YAL064W-B	5	1	4
YAL064C-A	0	0	0
YAL064W	0	0	0
YAL063C-A	0	0	0
YAL063C	11	7	4
YAL062W	39	19	20
YAL061W	62	27	35
YAL060W	900	442	458
YAL059C-A	0	70	90
YAL059W	68	114	114
YAL058W	135	91	76
YAL056C-A	0	15	17
YAL056W	215	109	106
YAL055W	28	13	15
YAL054C	58	28	30
YAL053W	475	215	260
YAL051W	168	89	79
YAL049C	223	117	106
YAL048C	83	41	46
YAL047W-A	0	2	2
YAL047C	86	53	33
YAL046C	93	37	56
YAL045C	0	33	39
YAL044W-A	2	41	34
YAL044C	1069	505	565
YAL043C	257	119	138
YAL042C-A	0	186	167
YAL042W	684	521	516
YAL041W	300	149	151
YAL040C	311	159	152
YAL039C	214	111	103
YAL038W	4383	6699	7147
YAL037C-B	1	4929	4532
YAL037C-A	4	2	2
YAL037W	41	18	23
YAL036C	488	242	246
YAL035W	2167	1060	1120
YAL034C-B	0	17	20
YAL034W-A	38	29	33
YAL034C	92	40	52
YAL033W	119	61	58
YAL032C	91	43	48
YAL031W-A	1	9	15
YAL031C	151	90	84
YAL030W	93	48	49
YAL029C	678	349	333
YAL028W	28	14	14
YAL027W	74	46	41
YAL026C-A	1	7	7
YAL026C	335	180	200
HRA1	0	23	22
YAL025C	605	295	310
YAL024C	162	86	76
YAL023C	1734	844	890
YAL022C	237	118	119
YAL021C	397	205	192
YAL020C	49	78	64
YAL019W-A	0	34	59
YAL019W	530	272	258
YAL018C	4	1	3
YAL017W	301	156	161
YAL016C-B	0	6	10
YAL016C-A	0	54	42
YAL016W	471	287	280
YAL015C	131	65	66
YAL014C	158	74	84
YAL013W	236	123	113
YAL012W	1742	892	850
YAL011W	152	76	77
YAL010C	97	48	50
YAL009W	126	68	58
YAL008W	78	47	31
YAL007C	458	216	242
tP(UGG)A	0	0	0
YAL005C	2120	1577	1645
YAL004W	0	583	519
YAL003W	3696	1825	1871
snR18	55	26	29
YAL002W	208	107	101
YAL001C	369	182	187
YAR002W	372	155	217
YAR002C-A	702	348	354
YAR003W	201	102	99
YAR007C	467	250	217
YAR008W	126	62	64
YAR009C	173	82	91
YAR010C	110	34	76
tA(UGC)A	0	0	0
YAR014C	519	279	240
YAR015W	1786	943	856
YAR018C	118	72	59
YAR019C	73	41	42
YAR019W-A	0	4	6
YAR020C	6	1	5
YAR023C	31	20	11
tL(CAA)A	0	0	0
tS(AGA)A	0	0	0
YAR027W	174	88	86
YAR028W	75	48	27
YAR029W	4	6	5
YAR030C	1	7	4
YAR031W	27	8	22
YAR033W	41	18	23
YAR035W	110	64	48
YAR035C-A	2	1	3
YAR042W	317	157	160
YAR047C	0	0	0
YAR050W	8	3	5
YAR053W	0	0	0
YAR060C	5	3	2
YAR061W	3	2	1
YAR062W	7	5	2
YAR064W	5	3	2
YAR066W	25	14	11
YAR068W	33	15	18
YAR069C	0	0	0
YAR070C	1	0	1
YAR071W	48	21	27
YAR073W	16	9	7
YAR075W	0	0	0
