N_unmapped	0	0	0
N_multimapping	96	96	96
N_noFeature	1470	23551	23653
N_ambiguous	14131	28	33
YAL069W	0	0	0
YAL068W-A	0	0	0
YAL068C	0	0	0
YAL067W-A	0	0	0
YAL067C	0	0	0
YAL066W	0	0	0
YAL065C	1	1	0
YAL064W-B	0	0	0
YAL064C-A	0	0	0
YAL064W	0	0	0
YAL063C-A	0	0	0
YAL063C	8	4	4
YAL062W	47	19	28
YAL061W	72	33	39
YAL060W	1136	584	552
YAL059C-A	0	96	139
YAL059W	89	182	142
YAL058W	206	139	128
YAL056C-A	2	33	30
YAL056W	237	130	107
YAL055W	25	16	9
YAL054C	93	48	45
YAL053W	639	327	312
YAL051W	254	124	130
YAL049C	299	153	146
YAL048C	110	59	60
YAL047W-A	0	4	5
YAL047C	111	60	51
YAL046C	135	74	61
YAL045C	1	68	61
YAL044W-A	4	62	70
YAL044C	1275	597	678
YAL043C	358	178	180
YAL042C-A	0	236	279
YAL042W	962	757	720
YAL041W	396	179	217
YAL040C	427	204	223
YAL039C	290	150	140
YAL038W	5686	8359	8655
YAL037C-B	33	6000	5361
YAL037C-A	14	8	6
YAL037W	58	29	29
YAL036C	595	318	277
YAL035W	2837	1399	1448
YAL034C-B	1	22	17
YAL034W-A	65	44	49
YAL034C	103	55	48
YAL033W	191	95	96
YAL032C	116	64	52
YAL031W-A	0	17	9
YAL031C	162	92	98
YAL030W	157	68	89
YAL029C	882	441	441
YAL028W	51	31	20
YAL027W	92	52	56
YAL026C-A	3	9	10
YAL026C	502	284	289
HRA1	0	35	37
YAL025C	733	358	376
YAL024C	250	126	124
YAL023C	2305	1118	1187
YAL022C	316	154	162
YAL021C	509	250	259
YAL020C	57	106	93
YAL019W-A	1	62	81
YAL019W	693	335	359
YAL018C	1	0	1
YAL017W	421	212	219
YAL016C-B	2	11	1
YAL016C-A	0	37	50
YAL016W	574	320	341
YAL015C	176	73	103
YAL014C	203	103	101
YAL013W	305	163	142
YAL012W	2228	1122	1106
YAL011W	227	103	124
YAL010C	137	55	82
YAL009W	165	74	91
YAL008W	116	60	56
YAL007C	691	362	329
tP(UGG)A	0	0	0
YAL005C	2894	2066	2207
YAL004W	0	663	716
YAL003W	4193	2172	2023
snR18	50	22	28
YAL002W	305	164	142
YAL001C	522	244	279
YAR002W	482	229	253
YAR002C-A	1013	563	450
YAR003W	290	145	145
YAR007C	574	284	290
YAR008W	195	99	96
YAR009C	219	103	116
YAR010C	113	51	62
tA(UGC)A	0	0	0
YAR014C	655	305	350
YAR015W	2325	1186	1139
YAR018C	162	96	66
YAR019C	122	69	65
YAR019W-A	0	8	4
YAR020C	8	4	4
YAR023C	33	10	23
tL(CAA)A	0	0	0
tS(AGA)A	0	0	0
YAR027W	233	112	121
YAR028W	81	36	45
YAR029W	8	7	9
YAR030C	5	7	6
YAR031W	37	23	14
YAR033W	71	34	37
YAR035W	142	71	71
YAR035C-A	0	0	0
YAR042W	439	215	224
YAR047C	0	0	0
YAR050W	11	8	3
YAR053W	0	0	0
YAR060C	4	1	3
YAR061W	4	1	3
YAR062W	10	6	4
YAR064W	5	1	4
YAR066W	37	24	13
YAR068W	33	15	18
YAR069C	0	0	0
YAR070C	2	1	1
YAR071W	76	29	47
YAR073W	12	6	6
YAR075W	3	2	1
