N_unmapped	0	0	0
N_multimapping	88	88	88
N_noFeature	1167	18071	18699
N_ambiguous	11126	22	21
YAL069W	0	0	0
YAL068W-A	0	0	0
YAL068C	3	1	2
YAL067W-A	0	0	0
YAL067C	0	0	0
YAL066W	0	0	0
YAL065C	0	0	0
YAL064W-B	1	0	1
YAL064C-A	0	0	0
YAL064W	0	0	0
YAL063C-A	0	0	0
YAL063C	8	2	6
YAL062W	39	20	19
YAL061W	61	35	26
YAL060W	893	451	442
YAL059C-A	0	74	71
YAL059W	78	115	108
YAL058W	141	76	90
YAL056C-A	1	17	9
YAL056W	215	106	109
YAL055W	28	15	13
YAL054C	53	30	23
YAL053W	469	253	216
YAL051W	167	81	86
YAL049C	224	106	118
YAL048C	83	46	40
YAL047W-A	0	1	2
YAL047C	88	35	53
YAL046C	94	56	38
YAL045C	0	38	33
YAL044W-A	3	34	40
YAL044C	1075	569	506
YAL043C	261	139	122
YAL042C-A	0	156	187
YAL042W	698	516	525
YAL041W	304	154	150
YAL040C	300	145	155
YAL039C	213	103	110
YAL038W	4748	7209	6703
YAL037C-B	20	4537	4648
YAL037C-A	4	2	2
YAL037W	38	21	17
YAL036C	483	248	235
YAL035W	2187	1124	1070
YAL034C-B	2	16	13
YAL034W-A	42	33	29
YAL034C	92	53	39
YAL033W	120	58	62
YAL032C	92	49	43
YAL031W-A	1	14	9
YAL031C	152	87	89
YAL030W	95	49	46
YAL029C	684	333	351
YAL028W	28	14	14
YAL027W	78	41	46
YAL026C-A	1	7	3
YAL026C	345	204	181
HRA1	1	18	23
YAL025C	599	312	287
YAL024C	163	77	86
YAL023C	1736	896	840
YAL022C	239	119	120
YAL021C	392	192	200
YAL020C	55	64	78
YAL019W-A	0	53	34
YAL019W	533	259	274
YAL018C	4	3	1
YAL017W	309	161	159
YAL016C-B	1	11	1
YAL016C-A	2	25	54
YAL016W	490	279	288
YAL015C	136	71	65
YAL014C	158	83	75
YAL013W	237	114	123
YAL012W	1740	850	890
YAL011W	154	78	76
YAL010C	98	50	48
YAL009W	126	59	67
YAL008W	77	31	46
YAL007C	447	241	206
tP(UGG)A	0	0	0
YAL005C	2189	1645	1584
YAL004W	0	460	580
YAL003W	3579	1882	1699
snR18	54	26	28
YAL002W	209	101	108
YAL001C	373	186	187
YAR002W	371	217	154
YAR002C-A	707	356	351
YAR003W	194	97	97
YAR007C	468	219	249
YAR008W	123	61	62
YAR009C	174	91	83
YAR010C	111	76	35
tA(UGC)A	0	0	0
YAR014C	513	234	279
YAR015W	1799	859	940
YAR018C	125	59	66
YAR019C	74	42	41
YAR019W-A	0	5	4
YAR020C	5	4	1
YAR023C	30	10	20
tL(CAA)A	0	0	0
tS(AGA)A	0	0	0
YAR027W	174	88	86
YAR028W	73	26	47
YAR029W	4	4	5
YAR030C	3	4	6
YAR031W	28	22	8
YAR033W	36	23	13
YAR035W	111	48	64
YAR035C-A	2	3	0
YAR042W	318	160	158
YAR047C	0	0	0
YAR050W	8	5	3
YAR053W	0	0	0
YAR060C	3	1	2
YAR061W	1	1	0
YAR062W	8	2	6
YAR064W	5	2	3
YAR066W	23	11	12
YAR068W	27	12	15
YAR069C	0	0	0
YAR070C	1	1	0
YAR071W	45	24	21
YAR073W	17	8	9
YAR075W	0	0	0
