N_unmapped	0	0	0
N_multimapping	119	119	119
N_noFeature	1372	24006	23957
N_ambiguous	10197	18	24
YAL069W	0	0	0
YAL068W-A	0	0	0
YAL068C	1	0	1
YAL067W-A	0	0	0
YAL067C	0	0	0
YAL066W	0	0	0
YAL065C	0	0	0
YAL064W-B	0	0	0
YAL064C-A	0	0	0
YAL064W	0	0	0
YAL063C-A	0	0	0
YAL063C	11	3	8
YAL062W	722	355	367
YAL061W	622	312	310
YAL060W	849	432	417
YAL059C-A	0	57	66
YAL059W	44	82	85
YAL058W	86	62	57
YAL056C-A	0	17	16
YAL056W	364	173	191
YAL055W	53	21	32
YAL054C	7611	3735	3876
YAL053W	708	362	346
YAL051W	264	139	125
YAL049C	482	243	239
YAL048C	134	73	73
YAL047W-A	0	7	5
YAL047C	116	58	58
YAL046C	132	66	66
YAL045C	0	98	99
YAL044W-A	8	100	105
YAL044C	683	336	347
YAL043C	332	169	163
YAL042C-A	0	106	139
YAL042W	517	397	365
YAL041W	283	140	143
YAL040C	191	86	105
YAL039C	357	169	188
YAL038W	2881	4164	4445
YAL037C-B	15	3071	2672
YAL037C-A	2	0	2
YAL037W	49	24	25
YAL036C	277	138	139
YAL035W	1436	747	696
YAL034C-B	1	14	19
YAL034W-A	69	48	47
YAL034C	363	177	186
YAL033W	84	43	41
YAL032C	180	89	91
YAL031W-A	3	13	5
YAL031C	144	79	80
YAL030W	280	136	144
YAL029C	367	194	174
YAL028W	72	34	38
YAL027W	179	106	106
YAL026C-A	3	21	15
YAL026C	323	174	184
HRA1	0	21	14
YAL025C	332	184	148
YAL024C	160	79	81
YAL023C	751	357	394
YAL022C	187	86	101
YAL021C	360	184	176
YAL020C	46	68	69
YAL019W-A	0	45	46
YAL019W	340	173	167
YAL018C	27	8	19
YAL017W	654	339	326
YAL016C-B	4	11	4
YAL016C-A	0	58	65
YAL016W	891	498	516
YAL015C	219	116	103
YAL014C	162	85	77
YAL013W	299	159	140
YAL012W	832	409	423
YAL011W	209	108	101
YAL010C	170	86	84
YAL009W	169	82	87
YAL008W	377	193	184
YAL007C	248	123	125
tP(UGG)A	2	1	1
YAL005C	9335	6450	6346
YAL004W	0	1625	1836
YAL003W	2192	1141	1051
snR18	41	20	21
YAL002W	302	160	144
YAL001C	480	250	232
YAR002W	246	120	126
YAR002C-A	523	247	276
YAR003W	186	93	93
YAR007C	614	301	313
YAR008W	130	63	67
YAR009C	110	52	58
YAR010C	67	23	44
tA(UGC)A	0	0	0
YAR014C	416	221	195
YAR015W	655	316	339
YAR018C	109	57	52
YAR019C	121	76	54
YAR019W-A	4	6	7
YAR020C	30	17	13
YAR023C	29	19	10
tL(CAA)A	0	0	0
tS(AGA)A	0	0	0
YAR027W	308	163	145
YAR028W	34	16	18
YAR029W	3	1	2
YAR030C	1	1	0
YAR031W	43	23	20
YAR033W	39	19	20
YAR035W	805	381	428
YAR035C-A	3	7	0
YAR042W	379	200	179
YAR047C	0	0	0
YAR050W	14	4	10
YAR053W	0	0	0
YAR060C	7	3	4
YAR061W	1	0	1
YAR062W	11	5	6
YAR064W	2	1	1
YAR066W	49	24	25
YAR068W	64	27	37
YAR069C	2	1	1
YAR070C	1	1	0
YAR071W	70	34	36
YAR073W	13	10	3
YAR075W	1	1	0
