N_unmapped	0	0	0
N_multimapping	74	74	74
N_noFeature	1155	19530	20114
N_ambiguous	8623	12	12
YAL069W	0	0	0
YAL068W-A	0	0	0
YAL068C	0	0	0
YAL067W-A	0	0	0
YAL067C	0	0	0
YAL066W	0	0	0
YAL065C	0	0	0
YAL064W-B	2	0	2
YAL064C-A	0	0	0
YAL064W	0	0	0
YAL063C-A	0	0	0
YAL063C	14	3	11
YAL062W	622	317	305
YAL061W	552	299	253
YAL060W	698	352	346
YAL059C-A	0	39	64
YAL059W	40	79	64
YAL058W	87	47	58
YAL056C-A	0	9	9
YAL056W	312	159	153
YAL055W	40	24	16
YAL054C	6638	3380	3258
YAL053W	521	259	262
YAL051W	195	92	103
YAL049C	438	244	194
YAL048C	118	67	61
YAL047W-A	0	5	5
YAL047C	86	52	34
YAL046C	133	63	70
YAL045C	0	71	74
YAL044W-A	10	79	76
YAL044C	521	280	241
YAL043C	261	145	117
YAL042C-A	0	78	104
YAL042W	327	262	247
YAL041W	233	124	109
YAL040C	198	109	89
YAL039C	227	121	106
YAL038W	2431	3499	3554
YAL037C-B	17	2431	2207
YAL037C-A	2	1	1
YAL037W	41	21	20
YAL036C	227	140	87
YAL035W	1179	552	627
YAL034C-B	1	6	8
YAL034W-A	54	35	32
YAL034C	306	141	165
YAL033W	63	28	35
YAL032C	150	71	79
YAL031W-A	4	16	7
YAL031C	126	82	64
YAL030W	199	104	95
YAL029C	282	145	137
YAL028W	53	27	26
YAL027W	125	71	70
YAL026C-A	6	8	14
YAL026C	228	139	119
HRA1	0	13	17
YAL025C	284	159	125
YAL024C	135	68	67
YAL023C	614	296	318
YAL022C	157	84	73
YAL021C	305	145	160
YAL020C	36	58	42
YAL019W-A	0	24	40
YAL019W	240	120	120
YAL018C	13	7	6
YAL017W	524	278	265
YAL016C-B	7	19	7
YAL016C-A	0	45	52
YAL016W	711	430	378
YAL015C	166	92	74
YAL014C	137	74	63
YAL013W	252	144	108
YAL012W	563	272	291
YAL011W	151	68	83
YAL010C	129	73	56
YAL009W	146	78	68
YAL008W	293	148	145
YAL007C	181	86	95
tP(UGG)A	0	0	0
YAL005C	7834	5486	5593
YAL004W	0	1535	1710
YAL003W	1737	962	776
snR18	39	21	18
YAL002W	228	120	109
YAL001C	409	200	210
YAR002W	227	108	119
YAR002C-A	407	219	188
YAR003W	117	70	47
YAR007C	462	232	230
YAR008W	99	51	48
YAR009C	103	44	59
YAR010C	49	30	19
tA(UGC)A	0	0	0
YAR014C	392	198	194
YAR015W	562	278	284
YAR018C	94	57	37
YAR019C	90	51	46
YAR019W-A	0	5	2
YAR020C	29	15	14
YAR023C	31	13	18
tL(CAA)A	0	0	0
tS(AGA)A	1	0	1
YAR027W	257	127	130
YAR028W	13	7	6
YAR029W	2	2	1
YAR030C	0	3	1
YAR031W	42	18	27
YAR033W	44	20	24
YAR035W	705	364	344
YAR035C-A	3	4	2
YAR042W	302	145	157
YAR047C	0	0	0
YAR050W	14	6	8
YAR053W	0	0	0
YAR060C	15	8	7
YAR061W	2	1	1
YAR062W	6	4	2
YAR064W	3	2	1
YAR066W	55	25	30
YAR068W	49	23	26
YAR069C	2	0	2
YAR070C	1	1	0
YAR071W	67	29	38
YAR073W	7	5	2
YAR075W	0	0	0
