#Transcript position	Transcript coverage profile
0.0	4.759228363977071
1.0	12.577962654185015
2.0	19.318542608159582
3.0	24.969919521063925
4.0	30.62134737737479
5.0	36.23703871365803
6.0	40.93579992073373
7.0	43.107126295966445
8.0	44.875268283338706
9.0	47.57370368916365
10.0	48.57374105006082
11.0	49.64345521749008
12.0	51.551778225448444
13.0	52.511156373372856
14.0	52.02989303271918
15.0	50.26866692908077
16.0	49.54368039914773
17.0	50.389511230069296
18.0	51.56434057127922
19.0	53.0071485014841
20.0	52.96738986411969
21.0	51.64824787501851
22.0	51.30891477584282
23.0	49.576094945407384
24.0	48.213976519617695
25.0	47.892442283535765
26.0	47.95684155051701
27.0	47.500669868163655
28.0	47.596089361569945
29.0	47.658905367951746
30.0	48.28133524955944
31.0	48.03536327909249
32.0	47.878324973796666
33.0	48.59845912939924
34.0	49.40852237209059
35.0	49.93140484317199
36.0	50.148115084802114
37.0	50.7836509503631
38.0	50.09141935060472
39.0	49.60972024166174
40.0	50.04586262079784
41.0	49.3388672763126
42.0	49.147143687510976
43.0	47.681432670640895
44.0	47.448503531600714
45.0	48.079014398407764
46.0	48.347525962913785
47.0	47.633943266996226
48.0	47.206126359395
49.0	47.33815364933662
50.0	48.235468161337955
51.0	48.56505459681826
52.0	48.24749416083041
53.0	48.11687461848156
54.0	46.89870282937595
55.0	45.67568297254875
56.0	45.38633747911976
57.0	45.22528917194138
58.0	45.309138068138004
59.0	47.042160616519624
60.0	48.20618500998588
61.0	49.688803224239834
62.0	50.91051264005497
63.0	52.64127473530394
64.0	52.238404447591996
65.0	52.927944961791006
66.0	53.23501653849862
67.0	53.25790591855501
68.0	52.497955783918705
69.0	51.76008002387522
70.0	50.29143596037445
71.0	50.805433527864444
72.0	51.012428186929455
73.0	51.10593013734019
74.0	51.14654740122145
75.0	50.048194145411166
76.0	48.406489205397264
77.0	47.19188038751779
78.0	47.4965516509277
79.0	47.82640908549162
80.0	46.435411026847355
81.0	44.293452800286076
82.0	42.70252854876945
83.0	41.13146752700311
84.0	39.58108570818274
85.0	37.766377698874976
86.0	35.77139167346117
87.0	33.96585672251145
88.0	30.48848598076564
89.0	26.572958900040483
90.0	23.61184405410136
91.0	20.545359301338184
92.0	16.544109457187144
93.0	11.86054921047853
94.0	8.624634402719213
95.0	5.758900569656957
96.0	3.403195643491713
97.0	1.348001472889694
98.0	0.4011304658301851
99.0	0.06614839787975803
