10000	0,00056	3,1712
20000	0,001098	3,152
40000	0,002192	3,1294
80000	0,003901	3,14125
160000	0,006368	3,139025
320000	0,011612	3,141775
640000	0,022718	3,143169
1280000	0,04567	3,141188
2560000	0,090869	3,140231
5120000	0,181726	3,141169
10240000	0,362183	3,141612
20480000	0,690537	3,141435
40960000	1,380871	3,14184
