ID_REF	VALUE
1552712_a_at	3.700059842
1552713_a_at	3.364602665
1552714_at	3.338153308
1552715_a_at	3.058802711
1552716_at	5.04005309
1552717_s_at	4.909567413
1552718_at	4.229578228
1552719_at	4.802533752
1552721_a_at	2.909782064
1552722_at	2.637989585
1552724_at	4.590035449
1552725_s_at	3.643982855
1552726_at	4.061814222
1552727_s_at	3.785285183
1552729_at	6.007294764
1552730_at	3.668906291
1552731_at	2.967829387
1552732_at	3.038514924
1552733_at	4.391234009
1552734_at	3.309554369
1552735_at	3.757463191
1552736_a_at	2.910445861
1552737_s_at	5.684746175
1552738_a_at	4.168821272
1552739_s_at	6.131213754
1552740_at	4.01396435
1552742_at	4.590485852
1552743_at	3.606553222
1552745_at	3.052829649
1552747_a_at	2.844362853
1552749_a_at	7.004203032
1552750_at	3.146295065
1552751_a_at	4.716958357
1552752_a_at	3.102088375
1552754_a_at	2.781563799
1552755_at	3.849859606
1552757_s_at	3.152559848
1552758_at	3.170305068
1552760_at	3.041243265
1552761_at	5.721428149
1552763_at	2.708678525
1552765_x_at	2.749733419
1552766_at	3.054340081
1552767_a_at	5.826368508
1552768_at	5.451059522
1552769_at	3.981848155
1552770_s_at	4.079513012
1552771_a_at	3.728524563
1552772_at	3.491669765
1552773_at	3.750278496
1552774_a_at	3.857281637
1552775_at	4.236674036
1552777_a_at	3.485800595
1552779_a_at	3.959265365
1552782_at	3.137096656
1552783_at	2.839597592
1552785_at	2.943136156
1552787_at	4.06119167
1552788_a_at	4.943114893
1552789_at	4.910943705
1552790_a_at	7.303420839
1552791_a_at	2.753519497
1552792_at	4.347349118
1552793_at	3.841521933
1552794_a_at	3.459155995
1552796_a_at	3.353658071
1552797_s_at	6.24541109
1552798_a_at	6.11586223
1552799_at	3.810998444
1552800_at	6.27308533
1552801_at	3.876411904
1552803_a_at	3.383661068
1552804_a_at	6.225343721
1552806_a_at	4.125752308
1552807_a_at	6.720389162
1552808_at	2.934181044
1552809_at	3.046545829
1552811_at	5.967971839
1552812_a_at	5.910647478
1552813_at	4.798727599
1552814_a_at	3.757528553
1552816_at	3.01488781
1552818_a_at	2.883489401
1552819_at	4.117321283
1552822_at	3.051973723
1552825_at	3.353658071
1552826_at	2.823117583
1552827_s_at	3.117874635
1552828_at	3.618105095
1552829_at	4.157462755
1552830_at	3.462895416
1552833_at	6.350429506
1552834_at	6.865406348
1552835_at	3.47010781
1552836_at	6.062815457
1552837_at	2.547793397
1552839_at	3.253722845
1552841_s_at	3.332955069
1552842_at	3.90745055
1552843_at	3.352517463
1552845_at	5.937735846
1552846_s_at	5.818714244
1552848_a_at	3.390186685
1552849_at	2.996680838
1552851_at	2.718196407
1552852_a_at	3.000924824
1552853_at	3.255344466
1552854_a_at	4.453764576
1552856_at	3.333719325
1552857_a_at	3.463587025
1552858_at	2.728048158
1552860_at	3.301490671
1552862_at	4.557896718
1552863_a_at	6.566573701
1552865_a_at	5.240553787
1552867_at	6.276691765
1552868_at	5.266576677
1552870_s_at	7.143576483
1552872_at	4.7974684
1552873_s_at	5.627778359
1552875_a_at	3.212805179
1552876_at	3.130156934
1552877_s_at	4.372964354
1552878_at	2.703681941
1552879_a_at	3.634872117
1552880_at	4.514212547
1552882_a_at	4.225165671
1552884_at	4.197630772
1552885_a_at	6.069268733
1552887_at	4.409077206
1552889_a_at	7.127459293
1552890_a_at	4.046450694
1552892_at	5.262862269
1552893_at	5.20037972
1552895_a_at	3.25405262
1552897_a_at	3.19822824
1552898_a_at	3.46301314
1552899_at	2.89509536
1552900_a_at	3.093184959
1552902_a_at	3.997246905
1552903_at	4.225979026
1552904_at	2.767593199
1552906_at	2.65094087
1552908_at	3.015617087
1552910_at	3.291878484
1552911_at	4.109418551
1552912_a_at	3.515835364
1552913_at	2.656136954
1552914_a_at	5.727779108
1552915_at	3.577899582
1552917_at	3.957848962
1552919_at	3.510625981
1552921_a_at	7.095413029
1552922_at	2.687252704
1552923_a_at	4.01396435
1552924_a_at	4.936791372
1552925_at	3.78044699
1552927_at	4.433873681
1552928_s_at	5.603677682
1552929_at	3.014015537
1552930_at	6.566453475
1552931_a_at	7.070731867
1552932_at	3.506495083
1552933_at	2.971152334
1552935_at	4.399452738
1552937_s_at	6.3710349
1552938_at	3.610679687
1552939_at	2.887030627
1552940_at	3.310679111
1552942_at	4.168043811
1552943_at	2.63476951
1552944_a_at	7.60265083
1552946_at	4.01396435
1552947_x_at	3.56339527
1552948_at	4.610960567
1552950_at	2.903754687
1552952_at	2.856106043
1552953_a_at	4.155108054
1552954_at	6.354180291
1552955_at	3.938828433
1552957_at	3.041140997
1552960_at	4.70928193
1552961_at	3.874298555
1552964_at	4.139931519
1552965_a_at	4.52653183
1552967_at	4.071893591
1552969_a_at	4.373008478
1552970_s_at	3.657583466
1552971_at	2.924176325
1552972_at	2.679913883
1552973_at	3.449080153
1552974_at	2.517449958
1552975_x_at	2.538566258
1552976_at	4.177235717
1552977_a_at	7.644399323
1552978_a_at	7.323255667
1552979_at	2.926846889
1552980_at	4.420930454
1552982_a_at	3.750805948
1552985_at	3.76230295
1552986_at	4.019251288
1552987_a_at	2.557105768
1552988_at	2.856715744
1552990_at	3.223615916
1552991_at	3.140224815
1552993_at	3.00847722
1552995_at	5.648399479
1552997_a_at	4.347349118
1552998_at	3.067238335
1552999_a_at	3.248165726
1553002_at	3.203917964
1553003_at	3.175942325
1553004_at	3.059761379
1553006_at	3.252706036
1553007_a_at	3.230041329
1553009_s_at	3.790380163
1553011_at	4.901135179
1553013_at	3.526493209
1553015_a_at	7.29533512
1553016_at	3.676757195
1553019_at	5.827323153
1553020_at	3.070256224
1553021_s_at	3.938879739
1553022_at	2.531485142
1553023_a_at	3.761158906
1553024_at	2.711457737
1553025_at	3.064317106
1553027_a_at	3.947559205
1553028_at	3.676757195
1553030_a_at	6.072831358
1553031_at	4.399452738
1553032_at	3.481485052
1553033_at	4.428278905
1553034_at	3.90960093
1553036_at	3.011200213
1553037_a_at	3.417725365
1553039_a_at	6.447588032
1553041_at	3.633161809
1553042_a_at	5.498160246
1553043_a_at	6.058864198
1553044_at	3.959087135
1553045_at	3.960341597
1553046_s_at	5.30647749
1553047_at	6.043569442
1553048_a_at	5.858670737
1553051_s_at	4.356443266
1553052_at	3.142946433
1553053_at	3.937352812
1553055_a_at	4.306296656
1553057_at	3.816173406
1553058_at	3.770374983
1553059_at	3.368269965
1553060_at	4.536172806
1553061_at	3.855491873
1553062_at	4.381348188
1553063_at	4.720948188
1553064_at	3.691592969
1553066_at	3.490730443
1553067_a_at	3.914051336
1553069_at	3.688358521
1553070_a_at	3.729445203
1553071_a_at	4.365766901
1553072_at	3.332833512
1553074_at	3.150709374
1553075_a_at	2.745672303
1553076_at	3.305072058
1553077_at	3.112055313
1553078_at	3.514994187
1553079_at	3.956265571
1553080_at	2.96571408
1553081_at	5.431907311
1553082_at	4.644440712
1553083_at	4.462489263
1553084_at	2.915271972
1553086_at	3.115186726
1553087_at	4.047105362
1553088_a_at	6.749834913
1553089_a_at	3.732142087
1553093_a_at	3.266531089
1553094_at	4.219631289
1553096_s_at	6.845846357
1553099_at	7.07229748
1553101_a_at	8.349828664
1553102_a_at	4.750351149
1553103_at	8.01607585
1553105_s_at	9.140004007
1553106_at	5.434179621
1553107_s_at	5.439195169
1553108_at	5.976449526
1553111_a_at	5.454666126
1553112_s_at	8.295779434
1553113_s_at	8.259222913
1553114_a_at	7.62045876
1553115_at	6.394634415
1553117_a_at	8.795746335
1553118_at	6.171362789
1553120_at	3.635739709
1553122_s_at	3.720532467
1553123_at	3.410394411
1553125_x_at	4.233942144
1553126_a_at	2.814587925
1553127_a_at	3.276860267
1553129_at	2.937942411
1553130_at	6.60317987
1553131_a_at	5.160406531
1553132_a_at	8.012083863
1553133_at	6.460060601
1553134_s_at	3.287811522
1553136_at	6.172183301
1553137_s_at	4.903572619
1553138_a_at	3.35408055
1553139_s_at	5.468595307
1553140_at	3.238221574
1553141_at	5.234904084
1553142_at	3.860909075
1553145_at	5.900297102
1553146_at	2.911495549
1553147_at	3.030410808
1553148_a_at	6.250945811
1553150_at	4.485751823
1553151_at	4.220058395
1553153_at	5.026471143
1553155_x_at	4.380351421
1553156_at	4.030411023
1553157_at	3.526983542
1553158_at	4.511925167
1553159_at	4.820848732
1553162_x_at	5.793089901
1553163_at	5.422048351
1553165_at	4.601446239
1553166_at	4.996631651
1553167_a_at	4.823383909
1553168_at	4.677738281
1553169_at	4.55989991
1553171_x_at	3.211715261
1553172_at	6.617211992
1553174_at	5.145908948
1553175_s_at	4.669009825
1553176_at	3.106322095
1553177_at	3.95159915
1553178_a_at	5.262862269
1553179_at	3.488484087
1553180_at	2.505577966
1553181_at	5.22564873
1553183_at	2.809910699
1553185_at	7.708257269
1553186_x_at	6.693577091
1553188_s_at	4.294855497
1553190_s_at	5.637423737
1553191_at	2.831461812
1553192_at	2.741651517
1553193_at	2.47953824
1553194_at	4.427406815
1553196_a_at	3.537970668
1553197_at	2.700032862
1553199_at	2.921677834
1553202_at	3.998568419
1553204_at	4.212608586
1553205_at	5.614432852
1553207_at	4.801797757
1553208_s_at	3.275763457
1553209_at	3.598275043
1553211_at	3.664458859
1553212_at	3.72082057
1553213_a_at	3.474182733
1553214_a_at	2.90524028
1553215_s_at	3.323692557
1553216_at	4.958186276
1553217_s_at	5.335970963
1553218_a_at	7.71365968
1553219_a_at	7.231919373
1553220_at	5.12776721
1553221_at	4.785390883
1553222_at	7.418283587
1553224_at	4.01396435
1553225_s_at	5.961111351
1553226_at	4.052196505
1553227_s_at	4.97047005
1553228_at	3.059969029
1553229_at	4.507396603
1553232_at	3.639555873
1553234_at	4.156961507
1553235_at	3.965196857
1553237_x_at	3.769979364
1553238_a_at	5.834435326
1553239_at	4.330042614
1553241_at	3.568808468
1553243_at	5.185770043
1553244_at	3.583649412
1553246_a_at	4.60807284
1553247_a_at	2.992670813
1553248_at	4.551312991
1553249_at	3.459574154
1553252_a_at	4.922013525
1553253_at	6.734136779
1553254_at	2.877865839
1553255_at	3.458815384
1553257_at	5.626366694
1553258_at	4.153179343
1553260_s_at	2.708708544
1553261_x_at	2.601172755
1553262_a_at	6.963797709
1553263_at	6.196330132
1553264_a_at	5.434460457
1553265_at	3.336767457
1553266_at	2.608988783
1553267_a_at	4.298354055
1553268_at	3.481284388
1553269_at	3.877417772
1553271_at	3.842677888
1553272_at	4.937220511
1553274_a_at	6.419649134
1553275_s_at	3.996544472
1553276_at	3.058851934
1553277_at	2.72757563
1553279_at	5.815919399
1553280_at	5.359692926
1553281_at	4.682109834
1553282_at	4.000782277
1553284_s_at	3.634637413
1553285_s_at	3.151743902
1553286_at	5.67960035
1553288_a_at	4.164995435
1553292_s_at	4.397791429
1553293_at	3.324898333
1553295_at	2.728063087
1553296_at	6.98790963
1553297_a_at	6.383265599
1553298_at	3.47410456
1553299_at	3.053611439
1553300_a_at	5.426187459
1553301_a_at	4.118744707
1553303_at	5.127723957
1553304_at	4.666021393
1553306_at	3.711695666
1553310_at	2.999934553
1553311_at	2.662920059
1553313_s_at	4.693437573
1553314_a_at	3.466896364
1553315_at	3.299108431
1553316_at	4.492448222
1553317_s_at	2.969355367
1553318_at	4.103494945
1553319_at	6.095670716
1553320_s_at	2.526721059
1553321_a_at	3.46301314
1553322_s_at	3.495949843
1553323_a_at	4.276197418
1553325_at	3.611744157
1553326_at	3.145178783
1553327_a_at	3.465165682
1553328_a_at	3.877211422
1553329_at	3.018132242
1553330_at	3.010699433
1553333_at	2.865948687
1553335_x_at	3.529240819
1553336_a_at	5.529566894
1553338_at	6.928713042
1553340_s_at	5.288005855
1553341_at	3.903161985
1553344_at	2.717009254
1553346_a_at	5.003778192
1553347_s_at	4.312804407
1553348_a_at	6.412897924
1553349_at	6.196004358
1553350_at	3.899030955
1553351_at	3.824663642
1553352_x_at	4.195931729
1553354_a_at	4.488129926
1553355_at	3.721827326
1553356_at	2.935817368
1553357_at	2.945525659
1553359_at	7.079390662
1553361_x_at	6.698050044
1553362_at	2.711943577
1553363_at	3.356105785
1553364_at	3.731988968
1553365_at	3.328488132
1553366_s_at	5.096331189
1553367_a_at	5.509923887
1553369_at	4.579894783
1553371_at	3.681811962
1553372_at	4.077862071
1553373_at	3.19103212
1553374_at	3.027380145
1553375_at	4.252235505
1553376_a_at	2.77473461
1553378_a_at	3.360388939
1553380_at	3.291980647
1553383_at	2.729132823
1553385_at	4.988151067
1553386_at	5.099744044
1553387_at	4.152183429
1553388_at	3.625132038
1553389_at	3.709296276
1553390_at	3.238413288
1553391_at	3.173402751
1553392_at	2.953033283
1553394_a_at	2.903754687
1553395_a_at	4.173188944
1553396_a_at	5.454741604
1553397_at	6.481387348
1553398_at	2.971978117
1553399_a_at	5.927837223
1553400_a_at	4.077373981
1553401_at	2.667848143
1553402_a_at	3.434740592
1553403_at	4.111853584
1553405_a_at	3.482004457
1553407_at	4.794768835
1553409_at	2.990054126
1553410_a_at	3.361048914
1553411_s_at	3.454213982
1553412_at	4.040416118
1553413_at	4.309174701
1553415_at	2.71014733
1553417_at	3.150028504
1553418_a_at	3.231875281
1553420_at	5.145291696
1553422_s_at	4.503641673
1553423_a_at	2.813664875
1553424_at	3.091604716
1553425_at	3.752460817
1553426_at	3.002941676
1553427_at	4.50175918
1553428_at	3.269290508
1553429_at	4.057453192
1553430_a_at	4.004800119
1553432_s_at	4.1932028
1553433_at	2.88626907
1553434_at	2.942486679
1553435_at	4.183106671
1553436_at	3.190136811
1553437_at	4.292547963
1553438_at	6.57233551
1553439_at	4.759707417
1553440_at	2.752084412
1553441_at	2.592318146
1553442_a_at	3.084818328
1553443_at	3.631309449
1553444_a_at	5.539054552
1553446_at	3.370190609
1553447_at	3.573742434
1553448_at	3.03287777
1553449_at	3.419767685
1553450_s_at	2.980293212
1553451_at	3.676757195
1553452_at	3.412746458
1553453_at	4.188526633
1553454_at	2.835088543
1553456_at	3.14311483
1553457_at	5.462726619
1553458_at	4.414359256
1553459_at	5.057804057
1553460_at	3.944640438
1553461_at	3.107615622
1553462_at	2.714215498
1553464_at	6.362098894
1553465_a_at	3.171020148
1553466_at	3.659271828
1553467_at	3.197854916
1553468_at	3.191918499
1553470_at	3.252782467
1553471_at	2.942125074
1553472_at	3.465282983
1553474_at	2.633909363
1553475_at	3.230072559
1553478_at	3.360291449
1553479_at	3.939764164
1553482_at	3.04416042
1553483_at	5.630422193
1553484_at	2.847638929
1553485_at	3.9564818
1553486_a_at	3.342817387
1553488_at	5.478213505
1553489_a_at	4.242029909
1553491_at	3.515972499
1553492_a_at	3.608960268
1553493_a_at	4.70653463
1553494_at	2.839689395
1553497_at	2.852399219
1553498_at	3.851410215
1553499_s_at	5.704381466
1553500_at	3.782823315
1553502_a_at	3.211186705
1553504_at	3.643305411
1553505_at	3.609650152
1553506_at	3.476921193
1553507_a_at	5.748635991
1553508_at	3.19439123
1553510_s_at	7.958370342
1553511_at	5.525468527
1553512_at	3.864998506
1553513_at	2.787096348
1553514_a_at	3.100897463
1553515_at	3.697753228
1553517_at	4.45823429
1553518_at	3.888462931
1553519_at	2.83594156
1553521_at	3.368471402
1553523_at	4.199840589
1553524_at	3.328140341
1553525_at	4.639511729
1553526_at	4.104338815
1553527_at	4.015809848
1553528_a_at	7.070731867
1553529_at	3.664226472
1553530_a_at	10.45921915
1553531_at	3.372177979
1553532_a_at	5.330421295
1553533_at	6.318967544
1553534_at	3.394723171
1553535_a_at	7.631225028
1553536_at	3.721015837
1553537_at	3.07054467
1553538_s_at	14.50417406
1553539_at	3.783820885
1553540_a_at	5.719464738
1553541_at	3.36133232
1553542_at	5.263646485
1553544_at	4.490430698
1553545_at	5.245782205
1553546_at	2.603342653
1553547_at	3.125995458
1553549_at	3.198907156
1553550_at	3.298730028
1553551_s_at	14.0663513
1553552_at	4.239097232
1553553_at	3.25385253
1553555_at	3.362960709
1553556_at	2.82767618
1553558_at	3.625132038
1553559_at	6.578623188
1553560_at	3.241179131
1553561_at	3.06576478
1553562_at	4.073972297
1553564_at	4.1848791
1553565_s_at	6.317584618
1553566_at	5.13001141
1553567_s_at	14.33232001
1553568_a_at	3.879409369
1553569_at	14.2546529
1553570_x_at	14.32748207
1553572_a_at	6.774486598
1553573_s_at	3.623431637
1553574_at	2.924654978
1553575_at	6.951991029
1553579_a_at	2.749150026
1553581_s_at	7.992412135
1553582_a_at	3.722848149
1553583_a_at	3.746195386
1553584_at	4.323758916
1553585_a_at	3.849445275
1553586_at	4.354441323
1553587_a_at	8.12147918
1553588_at	14.22012462
1553589_a_at	8.245992947
1553590_at	5.180876041
1553591_at	4.068778811
1553592_x_at	4.27255602
1553593_a_at	3.676757195
1553594_a_at	5.263812632
1553599_a_at	2.683666511
1553600_at	4.320541093
1553601_a_at	3.309155137
1553602_at	5.367669865
1553603_s_at	6.777967767
1553604_at	2.450835465
1553605_a_at	2.658937817
1553607_at	2.68546324
1553608_a_at	3.014448406
1553611_s_at	4.8042558
1553612_at	5.138139431
1553613_s_at	4.405638053
1553614_a_at	3.344121492
1553618_at	3.249055629
1553619_a_at	3.645213542
1553620_at	2.730434528
1553622_a_at	3.382828125
1553623_at	3.599408819
1553625_at	2.481736308
1553626_a_at	3.266031496
1553627_s_at	3.01917743
1553629_a_at	4.340096077
1553630_at	3.253180659
1553633_s_at	3.256683216
1553634_a_at	3.773778116
1553635_s_at	2.862534995
1553636_at	2.816735841
1553637_s_at	3.83757148
1553639_a_at	6.27388681
1553640_at	4.809103571
1553641_a_at	3.745931613
1553642_at	6.100499565
1553644_at	3.907172827
1553645_at	2.816127388
1553646_at	3.381596018
1553647_at	5.053247579
1553651_at	3.001875651
1553652_a_at	3.211079769
1553654_at	2.969281497
1553655_at	3.283376789
1553656_at	6.485874739
1553657_at	5.274013277
1553658_at	3.565693679
1553660_at	3.99241918
1553661_a_at	2.947670747
1553663_a_at	5.925181433
1553666_at	3.637800186
1553668_at	5.558232243
1553670_at	4.10685474
1553672_at	5.196673345
1553673_at	3.834074982
1553674_at	3.112505195
1553675_at	4.014954792
1553677_a_at	7.399483259
1553678_a_at	10.44118257
1553679_s_at	6.097715918
1553681_a_at	5.279949568
1553682_at	3.949438744
1553683_s_at	3.976587182
1553684_at	4.340299557
1553685_s_at	6.954023065
1553686_at	4.129697275
1553688_at	4.132757873
1553689_s_at	6.913407747
1553690_at	4.369389641
1553691_at	5.235955545
1553693_s_at	6.432938263
1553694_a_at	7.136330739
1553695_a_at	6.310473952
1553696_s_at	3.766938112
1553697_at	3.416283419
1553698_a_at	4.486956373
1553701_a_at	6.632442693
1553702_at	4.430953125
1553703_at	8.630523436
1553704_x_at	8.163196471
1553705_a_at	6.070682683
1553706_at	3.527888495
1553708_at	3.001483585
1553709_a_at	8.833468897
1553710_at	3.120299652
1553711_a_at	3.310250455
1553713_a_at	5.864493929
1553715_s_at	9.042289313
1553717_at	5.007374507
1553718_at	7.761762279
1553719_s_at	5.61010843
1553720_a_at	5.162576017
1553721_at	2.747306123
1553722_s_at	3.041397157
1553723_at	3.624532036
1553725_s_at	6.553959933
1553726_s_at	3.295993211
1553727_at	5.812485926
1553728_at	7.466104592
1553729_s_at	3.353658071
1553730_x_at	6.578588015
1553732_s_at	5.932031079
1553734_at	4.107087176
1553736_at	3.1724143
1553739_at	2.805416264
1553740_a_at	3.36306224
1553741_at	2.898658113
1553743_at	5.220130787
1553746_a_at	2.932121521
1553747_at	2.845803629
1553749_at	5.46602993
1553750_a_at	4.945749235
