#Transcript position	Transcript coverage profile
0.0	3.121928539023349
1.0	8.58215059989466
2.0	13.321117249908175
3.0	18.789726879952912
4.0	23.211560616988326
5.0	26.617631715839973
6.0	28.579970254715363
7.0	30.13621504081187
8.0	30.605736271411793
9.0	32.124513119825245
10.0	33.32879041579974
11.0	35.143388172428004
12.0	36.81550999708909
13.0	37.23917499459318
14.0	36.244082549912264
15.0	34.5998628373745
16.0	33.38650292891728
17.0	31.95294636613342
18.0	31.93965648820044
19.0	32.31140660660691
20.0	32.27988534165504
21.0	31.807691093458395
22.0	32.217021239542326
23.0	31.95495994561961
24.0	31.828830590636986
25.0	31.61786594656298
26.0	31.477559744836068
27.0	31.351392084202434
28.0	31.25028658659866
29.0	31.90562895217436
30.0	32.6696697961278
31.0	32.363471324769975
32.0	32.960152531994666
33.0	33.80151078002559
34.0	34.30431061281727
35.0	34.16126638689789
36.0	34.17903223508778
37.0	33.454332170327234
38.0	31.82024384967527
39.0	30.940107475224373
40.0	31.240265192747785
41.0	30.79065402514135
42.0	30.54637032018282
43.0	30.838003677956905
44.0	31.305649068021456
45.0	31.396009073082926
46.0	31.952955263449383
47.0	31.92387233244023
48.0	32.48568659053875
49.0	32.7114321024521
50.0	33.52385568874949
51.0	34.34008804611064
52.0	34.54743971231298
53.0	35.100920197639866
54.0	34.4738386994448
55.0	34.59575303950557
56.0	35.48528811012309
57.0	36.22438437949273
58.0	36.3750222041317
59.0	37.08480471546448
60.0	36.69800793120386
61.0	36.1826204402679
62.0	35.458407697516435
63.0	36.18307731025753
64.0	35.68448674013373
65.0	35.944682176296276
66.0	35.47523105787049
67.0	35.49053553671107
68.0	34.36198505964104
69.0	33.58373460821175
70.0	32.345953721498056
71.0	32.21227541998399
72.0	32.36676221638585
73.0	32.30903963299331
74.0	32.049867165215176
75.0	31.091449688640534
76.0	30.371054862063723
77.0	30.02836093621493
78.0	30.09485434730695
79.0	30.304004376531015
80.0	29.952973950104518
81.0	29.05885185056839
82.0	28.146689774581763
83.0	27.365182293514074
84.0	26.411650426392367
85.0	25.33931545083931
86.0	24.168784184321478
87.0	23.65296404963732
88.0	22.46713470832988
89.0	21.00221878583979
90.0	19.6310486820753
91.0	18.289526808774333
92.0	15.307195638351725
93.0	11.64193354534284
94.0	8.568170165645428
95.0	5.71076233483414
96.0	3.059069616952805
97.0	1.0178084347330358
98.0	0.3014991225336465
99.0	0.0649221103967564
