#Transcript position	Transcript coverage profile
0.0	4.502839155846033
1.0	11.807215834699733
2.0	18.015015487652853
3.0	23.706208388373152
4.0	28.952511260805032
5.0	33.545698542025384
6.0	37.25585039587973
7.0	38.96542495969465
8.0	41.03177930276122
9.0	43.923670479264835
10.0	44.88866722037188
11.0	46.54273881830107
12.0	48.286686733170995
13.0	48.97686769090985
14.0	48.580102391932655
15.0	46.986928995920444
16.0	45.723008154503184
17.0	45.6891529627323
18.0	46.6866488356433
19.0	47.75233732993848
20.0	47.13417254330612
21.0	46.11624140479426
22.0	45.91024958043373
23.0	45.049338021390874
24.0	44.89149236807553
25.0	44.9569027638588
26.0	44.88324629126044
27.0	44.60950645605502
28.0	44.708981108183096
29.0	44.354464854560135
30.0	44.8362888711398
31.0	43.80807557917475
32.0	43.988049418964096
33.0	45.193054922499236
34.0	46.00583272833349
35.0	46.841349176129
36.0	47.46745894075495
37.0	47.67045552967705
38.0	46.601607772537136
39.0	46.2067156267194
40.0	46.391609728472424
41.0	45.449161274055946
42.0	44.64916366435651
43.0	43.650833875483464
44.0	43.78820178757101
45.0	44.03947627789748
46.0	44.42902059146351
47.0	43.93190176659283
48.0	43.80956489096461
49.0	43.65855310730362
50.0	44.75617875299297
51.0	45.50979968694217
52.0	45.5003499132609
53.0	45.99010297210784
54.0	44.92051156201117
55.0	43.93533207324477
56.0	43.690783351261594
57.0	43.759812739317226
58.0	44.023094783026394
59.0	44.797835220914955
60.0	46.02809733211639
61.0	47.44231727562611
62.0	47.944304907325915
63.0	49.443780637725446
64.0	49.87825931105711
65.0	50.597579868806775
66.0	50.610739396631644
67.0	50.21818570379875
68.0	49.58245978295499
69.0	49.31591184540545
70.0	48.0745393387979
71.0	48.77352087090421
72.0	48.92137597502018
73.0	48.79945539237978
74.0	48.660182791462184
75.0	46.9503850162625
76.0	46.23342343057975
77.0	45.314585274560976
78.0	45.34071147168183
79.0	45.68000351512414
80.0	45.13962817671993
81.0	43.06842159037925
82.0	41.394135165315475
83.0	39.9332134928381
84.0	38.45129627666773
85.0	36.26924755409077
86.0	34.218528431646156
87.0	32.5452097218801
88.0	29.14095250141412
89.0	25.34966985186411
90.0	22.45432437854312
91.0	19.718079038349074
92.0	15.819902109926877
93.0	11.311188844343834
94.0	8.121770589089822
95.0	5.627527297645392
96.0	3.602951917886892
97.0	1.6325198543820507
98.0	0.5223384367887458
99.0	0.061967950137428965
