#Transcript position	Transcript coverage profile
0.0	8.54941518604782
1.0	24.85211806074111
2.0	40.324622608423084
3.0	55.65186246108403
4.0	69.11330022080153
5.0	79.10863273369246
6.0	85.59686910706462
7.0	89.84984503332984
8.0	92.12615747625465
9.0	96.91617365210776
10.0	100.14073397489128
11.0	104.43954711940658
12.0	109.95185631170565
13.0	111.06650848819518
14.0	109.2259711704113
15.0	104.89925976668238
16.0	100.84737706057197
17.0	96.50423858443388
18.0	96.10365555300592
19.0	97.00030461983934
20.0	96.15137140318508
21.0	94.0186487064984
22.0	93.64663082004795
23.0	92.11256254460699
24.0	92.22237052564948
25.0	91.26164124971976
26.0	90.8915747563364
27.0	90.36080700071479
28.0	91.11681655148124
29.0	92.60600197004602
30.0	95.14973273953133
31.0	95.96775675259721
32.0	99.00645859163279
33.0	100.45572701171722
34.0	101.48712764386198
35.0	100.53664090227386
36.0	99.54963130838344
37.0	95.92762588968321
38.0	91.84453132753355
39.0	89.97982318823719
40.0	91.4308893314375
41.0	90.61646897070688
42.0	90.04647287452282
43.0	90.2256112590568
44.0	90.1426712818845
45.0	91.08530493965516
46.0	93.22397581935103
47.0	94.59319550684772
48.0	96.05586465913673
49.0	96.51023482495921
50.0	98.41412769949136
51.0	98.59626816878097
52.0	98.4177371008599
53.0	100.64779463743648
54.0	99.7705589003888
55.0	98.77635538780895
56.0	101.69248454547926
57.0	103.10904025077602
58.0	103.27835175574879
59.0	105.56190112267979
60.0	104.65023277327275
61.0	103.63308049299647
62.0	102.34736401332975
63.0	103.15324271763401
64.0	102.18974336740168
65.0	102.04500824667807
66.0	100.78467285889641
67.0	101.47526092432562
68.0	98.1566760136749
69.0	95.71434927283335
70.0	92.71262097595631
71.0	93.87047581407433
72.0	94.19368076983072
73.0	93.35034392336262
74.0	93.24046264319676
75.0	91.59220617546006
76.0	90.9308219957332
77.0	89.93700255562148
78.0	90.02558526089855
79.0	91.81875428960763
80.0	91.55473991988455
81.0	88.00631381496768
82.0	86.60069394594589
83.0	85.03976872912237
84.0	81.69444819803385
85.0	78.99326121458857
86.0	76.15128194215927
87.0	73.43001884441435
88.0	69.8841799131903
89.0	63.549755743236936
90.0	58.75332874240521
91.0	53.65851387978947
92.0	45.65433062801834
93.0	34.56892847853603
94.0	25.854864065567725
95.0	17.066064736378202
96.0	8.911408989525196
97.0	2.9846446642474063
98.0	0.9679890034923587
99.0	0.07565219954188376
